cst_id,cst_firstname,cst_lastname,cst_gender,cst_city,cst_region,cst_email,cst_create_date
CUST100303,Juan,Bautista,F,Davao City,Central Visayas,customer302@example.com,15/08/2021
CUST100304,Luis,Santos,M,Manila,SOCCSKSARGEN,customer303@example.com,10/03/2022
CUST100305,Liza,Santos,M,Davao City,Northern Mindanao,customer304@example.com,02/02/2021
CUST100306,Ana,Villanueva,M,Iloilo,Western Visayas,customer305@example.com,09/01/2024
CUST100307,Angela,Reyes,Male,Quezon City,Western Visayas,customer306@example.com,02/08/2022
CUST100308,Kevin,Cruz,Male,Cagayan de Oro,Central Visayas,customer307@example.com,15/09/2020
CUST100309,Angela,Navarro,female,Iloilo,Central Visayas,customer308@example.com,02/01/2023
CUST100310, Ana ,Ramos,Female,Quezon City,SOCCSKSARGEN,customer309@example.com,27/08/2021
CUST100311,Daniel,Garcia,F,Tagum,Western Visayas,customer310@example.com,06/04/2024
CUST100312,Daniel,Flores,M,Manila,Northern Mindanao,customer311@example.com,27/04/2021
CUST100313,Ana,Aquino,F,Digos,SOCCSKSARGEN,customer312@example.com,05/04/2024
CUST100314,Carlo,Flores,M,Quezon City,Central Visayas,customer313@example.com,10/06/2023
CUST100315,John,Torres,F,Quezon City,Davao Region,customer314@example.com,31/08/2020
CUST100316,Daniel,Reyes,F,Iloilo,Western Visayas,customer315@example.com,28/09/2023
CUST100317,Grace,Flores,F,General Santos,SOCCSKSARGEN,customer316@example.com,21/07/2023
CUST100318,Grace,Bautista,M,Tagum,Central Visayas,customer317@example.com,31/03/2022
CUST100319,Ella,Aquino,Male,Tagum,Western Visayas,customer318@example.com,16/10/2020
CUST100320,James,Gonzales,male,Tagum,Northern Mindanao,customer319@example.com,10/05/2022
CUST100321,Angela,Cruz,Female,Iloilo,SOCCSKSARGEN,customer320@example.com,31/12/2022
CUST100322,Ana,Santos,Male,Cagayan de Oro,Central Visayas,customer321@example.com,25/08/2020
CUST100323,Nicole,Navarro,F,Digos,Northern Mindanao,customer322@example.com,05/09/2021
CUST100324,Ella,Cruz,M,General Santos,Metro Manila,customer323@example.com,17/06/2023
CUST100325,Marco,Ramos,Female,Tagum,Northern Mindanao,customer324@example.com,22/09/2022
CUST100326,John,Gonzales,F,Cagayan de Oro,Metro Manila,customer325@example.com,21/11/2024
CUST100327,John,Mendoza,M,General Santos,Western Visayas,customer326@example.com,25/01/2021
CUST100328,Juan,Navarro,F,Manila,Central Visayas,customer327@example.com,01/11/2023
CUST100329,Ana,Aquino,female,Davao City,Western Visayas,customer328@example.com,04/02/2022
CUST100330,Kevin,Cruz,Male,Iloilo,Central Visayas,customer329@example.com,05/02/2021
CUST100331,Liza,Gonzales,F,Davao City,SOCCSKSARGEN,customer330@example.com,08/09/2024
CUST100332,Paolo,Garcia,Male,General Santos,Northern Mindanao,customer331@example.com,26/01/2023
CUST100333,Angela,Bautista,F,Digos,Western Visayas,customer332@example.com,21/08/2022
CUST100334,Patricia,Aquino,F,Manila,Metro Manila,customer333@example.com,14/06/2021
CUST100335,Miguel,Cruz,M,Cebu City,SOCCSKSARGEN,customer334@example.com,05/05/2024
CUST100336,Patricia,Castillo,F,Tagum,Northern Mindanao,customer335@example.com,24/02/2020
CUST100337,Marco,Garcia,Male,General Santos,Northern Mindanao,customer336@example.com,26/07/2020
CUST100338,Angela,Ramos,M,Cagayan de Oro,SOCCSKSARGEN,customer337@example.com,19/11/2020
CUST100339,John,Rivera,Female,General Santos,SOCCSKSARGEN,customer338@example.com,21/03/2023
CUST100340,Marco,Rivera,M,Davao City,Western Visayas,customer339@example.com,03/07/2020
CUST100341,Nicole,Villanueva,Male,Tagum,Central Visayas,customer340@example.com,05/12/2023
CUST100342,Carlo,Flores,Male,Cagayan de Oro,Central Visayas,customer341@example.com,18/12/2020
CUST100343,Nicole,Navarro,Male,Panabo,Metro Manila,customer342@example.com,02/05/2023
CUST100344,Liza,Dela Cruz,Male,Cagayan de Oro,Western Visayas,customer343@example.com,03/12/2023
CUST100345,Ella,Gonzales,female,Tagum,Northern Mindanao,customer344@example.com,30/04/2024
CUST100346,Carlo,Flores,F,Manila,Davao Region,customer345@example.com,11/06/2021
CUST100347,Marco,Bautista,Female,Tagum,Davao Region,customer346@example.com,14/05/2020
CUST100348,Ella,Mendoza,Female,Cebu City,Central Visayas,customer347@example.com,24/09/2023
CUST100349,Mark,Castillo,M,Quezon City,Western Visayas,customer348@example.com,18/03/2022
CUST100350,Mark,Garcia,M,Digos,Central Visayas,customer349@example.com,03/09/2024
CUST100351,Liza,Castillo,F,Tagum,Metro Manila,customer350@example.com,04/12/2020
CUST100352,Juan,Santos,M,Davao City,Central Visayas,customer351@example.com,30/10/2022
CUST100353,Carlo,Reyes,F,Digos,Northern Mindanao,customer352@example.com,02/08/2020
CUST100354, Sofia ,Mendoza,F,Tagum,Western Visayas,customer353@example.com,23/05/2022
CUST100355,Marco,Flores,Male,Quezon City,Western Visayas,customer354@example.com,02/01/2020
CUST100356,Marco,Castillo,M,Iloilo,SOCCSKSARGEN,customer355@example.com,12/09/2023
CUST100357,Mark,Mendoza,male,Iloilo,Western Visayas,customer356@example.com,24/12/2022
CUST100358,Luis,Santos,F,Iloilo,Central Visayas,customer357@example.com,23/06/2020
CUST100359,Maria,Mendoza,Female,Cagayan de Oro,Western Visayas,customer358@example.com,18/06/2022
CUST100360,Grace,Flores,M,Digos,Central Visayas,customer359@example.com,09/02/2022
CUST100361,Patricia,Navarro,F,General Santos,SOCCSKSARGEN,customer360@example.com,27/04/2023
CUST100362,Luis,Aquino,M,Panabo,Metro Manila,customer361@example.com,16/06/2022
CUST100363,John,Garcia,Male,Quezon City,SOCCSKSARGEN,customer362@example.com,06/04/2022
CUST100364,Luis,Ramos,F,General Santos,Northern Mindanao,customer363@example.com,04/02/2024
CUST100365,Ana,Aquino,female,Digos,Davao Region,customer364@example.com,23/07/2022
CUST100366,Liza,Bautista,F,Cebu City,Davao Region,customer365@example.com,05/01/2024
CUST100367,Miguel,Navarro,F,Digos,Metro Manila,customer366@example.com,12/05/2024
CUST100368,Angela,Bautista,M,Digos,SOCCSKSARGEN,customer367@example.com,06/03/2024
CUST100369,Juan,Garcia,Male,Panabo,Metro Manila,customer368@example.com,15/09/2024
CUST100370,James,Castillo,F,Davao City,Western Visayas,customer369@example.com,10/06/2023
CUST100371,Angela,Santos,F,Davao City,Central Visayas,customer370@example.com,08/10/2022
CUST100372,Daniel,Reyes,M,General Santos,SOCCSKSARGEN,customer371@example.com,13/08/2022
CUST100373,Sofia,Villanueva,M,Iloilo,SOCCSKSARGEN,customer372@example.com,03/01/2021
CUST100374,Paolo,Flores,M,Panabo,Northern Mindanao,customer373@example.com,30/01/2024
CUST100375,Luis,Ramos,,Cebu City,SOCCSKSARGEN,customer374@example.com,01/06/2023
CUST100376,Maria,Ramos,F,Digos,Davao Region,customer375@example.com,20/04/2024
CUST100377,Grace,Castillo,M,Digos,Metro Manila,customer376@example.com,16/06/2023
CUST100378,Grace,Garcia,female,Tagum,Central Visayas,customer377@example.com,14/05/2022
CUST100379,Paolo,Cruz,M,Cagayan de Oro,Northern Mindanao,customer378@example.com,15/06/2021
CUST100380,Carlo,Santos,F,Cebu City,SOCCSKSARGEN,customer379@example.com,09/11/2024
CUST100381, Juan ,Villanueva,Female,Digos,Metro Manila,customer380@example.com,13/08/2023
CUST100382,Ella,Garcia,female,Cagayan de Oro,Davao Region,customer381@example.com,23/04/2024
CUST100383,Ella,Ramos,Female,General Santos,Davao Region,customer382@example.com,19/11/2022
CUST100384,John,Flores,F,Panabo,Davao Region,customer383@example.com,07/07/2022
CUST100385,Juan,Cruz,,Cebu City,Northern Mindanao,customer384@example.com,02/03/2020
CUST100386,Ana,Torres,M,Cagayan de Oro,Davao Region,customer385@example.com,04/05/2020
CUST100387,Maria,Reyes,,Davao City,Northern Mindanao,customer386@example.com,26/06/2023
CUST100388,Patricia,Cruz,male,General Santos,Western Visayas,customer387@example.com,08/02/2021
CUST100389,Luis,Cruz,female,Digos,SOCCSKSARGEN,customer388@example.com,27/05/2020
CUST100390,Mark,Villanueva,M,Manila,Western Visayas,customer389@example.com,29/10/2023
CUST100391,Grace,Ramos,M,Digos,Central Visayas,customer390@example.com,21/01/2023
CUST100392,Mark,Gonzales,Male,Iloilo,Western Visayas,customer391@example.com,19/07/2020
CUST100393,Paolo,Torres,F,Cebu City,SOCCSKSARGEN,customer392@example.com,18/06/2022
CUST100394,Kevin,Garcia,F,Tagum,Davao Region,customer393@example.com,25/04/2022
CUST100395,Grace,Ramos,female,General Santos,SOCCSKSARGEN,customer394@example.com,07/01/2020
CUST100396,Luis,Gonzales,Male,Quezon City,Western Visayas,customer395@example.com,24/12/2022
CUST100397,Juan,Navarro,F,Panabo,Central Visayas,customer396@example.com,15/12/2021
CUST100398,Mark,Santos,F,Manila,Central Visayas,customer397@example.com,30/04/2024
CUST100399,Carlo,Dela Cruz,M,Manila,Central Visayas,customer398@example.com,27/07/2020
CUST100400,Angela,Gonzales,M,Cebu City,Davao Region,customer399@example.com,04/03/2024
CUST100401,Marco,Navarro,M,Davao City,Northern Mindanao,customer400@example.com,12/01/2020
CUST100402,James,Rivera,male,Digos,Northern Mindanao,customer401@example.com,07/10/2023
CUST100403,Angela,Navarro,Female,Digos,Davao Region,customer402@example.com,09/11/2023
CUST100404,Marco,Santos,F,Digos,Metro Manila,customer403@example.com,03/01/2022
CUST100405,Miguel,Villanueva,F,Quezon City,Central Visayas,customer404@example.com,19/05/2021
CUST100406,Liza,Bautista,Male,Davao City,Northern Mindanao,customer405@example.com,13/09/2020
CUST100407,Sofia,Castillo,male,Cagayan de Oro,Northern Mindanao,customer406@example.com,03/09/2021
CUST100408,Ana,Rivera,female,Iloilo,SOCCSKSARGEN,customer407@example.com,20/04/2023
CUST100409,Ella,Garcia,F,Quezon City,Western Visayas,customer408@example.com,28/07/2023
CUST100410,Juan,Gonzales,male,Cebu City,Central Visayas,customer409@example.com,22/11/2020
CUST100411,Mark,Garcia,F,Iloilo,Western Visayas,customer410@example.com,21/01/2020
CUST100412,John,Rivera,F,General Santos,Central Visayas,customer411@example.com,07/10/2022
CUST100413,Carlo,Garcia,male,Cebu City,Northern Mindanao,customer412@example.com,11/11/2022
CUST100414,Ana,Navarro,F,Cagayan de Oro,Western Visayas,customer413@example.com,31/10/2024
CUST100415,Juan,Bautista,F,Davao City,Western Visayas,customer414@example.com,02/10/2023
CUST100416,Daniel,Reyes,F,Davao City,Metro Manila,customer415@example.com,17/09/2022
CUST100417,Marco,Reyes,F,Quezon City,Metro Manila,customer416@example.com,01/12/2022
CUST100418,Ana,Villanueva,F,Tagum,Davao Region,customer417@example.com,08/03/2023
CUST100419,Carlo,Santos,Male,Digos,Metro Manila,customer418@example.com,24/03/2022
CUST100420,Liza,Ramos,F,Cebu City,Metro Manila,customer419@example.com,04/05/2023
CUST100421,Ella,Rivera,M,Cagayan de Oro,Central Visayas,customer420@example.com,17/12/2020
CUST100422,Daniel,Ramos,male,Cagayan de Oro,Northern Mindanao,customer421@example.com,03/02/2024
CUST100423,James,Flores,F,Iloilo,SOCCSKSARGEN,customer422@example.com,31/03/2024
CUST100424,Kevin,Torres,female,Manila,Central Visayas,customer423@example.com,21/02/2022
CUST100425,Sofia,Aquino,M,Iloilo,Northern Mindanao,customer424@example.com,02/04/2022
CUST100426,Mark,Ramos,F,Cebu City,Western Visayas,customer425@example.com,14/06/2022
CUST100427,Luis,Navarro,F,Iloilo,Central Visayas,customer426@example.com,11/01/2024
CUST100428,Patricia,Cruz,male,Cebu City,Metro Manila,customer427@example.com,12/11/2020
CUST100429,Juan,Aquino,M,Cagayan de Oro,Metro Manila,customer428@example.com,06/09/2021
CUST100430, Grace ,Castillo,female,Quezon City,Central Visayas,customer429@example.com,11/01/2023
CUST100431,Maria,Castillo,F,Quezon City,Davao Region,customer430@example.com,02/06/2023
CUST100432,Grace,Reyes,F,Davao City,Northern Mindanao,customer431@example.com,16/06/2021
CUST100433,Patricia,Castillo,F,Iloilo,SOCCSKSARGEN,customer432@example.com,29/07/2020
CUST100434,Ana,Castillo,M,Cebu City,Metro Manila,customer433@example.com,02/07/2022
CUST100435,Sofia,Cruz,F,Quezon City,Central Visayas,customer434@example.com,23/02/2023
CUST100436,Ana,Villanueva,M,Manila,Northern Mindanao,customer435@example.com,11/10/2023
CUST100437,Kevin,Navarro,F,Iloilo,Western Visayas,customer436@example.com,06/01/2020
CUST100438,Ella,Flores,Male,Panabo,SOCCSKSARGEN,customer437@example.com,01/02/2020
CUST100439,Maria,Castillo,F,Tagum,Western Visayas,customer438@example.com,26/11/2021
CUST100440,Paolo,Navarro,M,Tagum,Metro Manila,customer439@example.com,12/10/2022
CUST100441,Marco,Navarro,M,Panabo,Central Visayas,customer440@example.com,07/01/2020
CUST100442,Angela,Dela Cruz,M,Panabo,SOCCSKSARGEN,customer441@example.com,08/11/2020
CUST100443,Ana,Gonzales,M,General Santos,SOCCSKSARGEN,customer442@example.com,24/01/2022
CUST100444,Miguel,Rivera,Male,Tagum,Central Visayas,customer443@example.com,17/05/2021
CUST100445,Liza,Cruz,M,Tagum,SOCCSKSARGEN,customer444@example.com,02/07/2023
CUST100446,Daniel,Castillo,female,Cagayan de Oro,Western Visayas,customer445@example.com,03/03/2020
CUST100447,Angela,Santos,M,Manila,SOCCSKSARGEN,customer446@example.com,18/05/2024
CUST100448,Marco,Mendoza,M,Tagum,Davao Region,customer447@example.com,01/11/2020
CUST100449,Liza,Rivera,male,Cagayan de Oro,Davao Region,customer448@example.com,04/03/2022
CUST100450,Carlo,Cruz,M,Cebu City,Northern Mindanao,customer449@example.com,10/11/2024
CUST100451,Marco,Torres,F,Manila,Western Visayas,customer450@example.com,07/04/2023
CUST100452,Ella,Garcia,female,Tagum,Davao Region,customer451@example.com,02/12/2024
CUST100453,Miguel,Castillo,female,Manila,Davao Region,customer452@example.com,05/02/2020
CUST100454,Juan,Flores,Female,Davao City,Davao Region,customer453@example.com,19/07/2023
CUST100455,Kevin,Ramos,M,Panabo,Northern Mindanao,customer454@example.com,16/05/2020
CUST100456,Kevin,Rivera,F,Digos,SOCCSKSARGEN,customer455@example.com,06/01/2023
CUST100457,Ana,Navarro,,Quezon City,Western Visayas,customer456@example.com,09/08/2021
CUST100458,Nicole,Castillo,female,Tagum,Western Visayas,customer457@example.com,30/10/2023
CUST100459,Patricia,Reyes,M,Manila,Northern Mindanao,customer458@example.com,11/08/2020
CUST100460,Ana,Garcia,F,Iloilo,Metro Manila,customer459@example.com,01/06/2024
CUST100461,Grace,Rivera,F,Iloilo,Western Visayas,customer460@example.com,15/05/2022
CUST100462,Ana,Villanueva,M,Digos,Metro Manila,customer461@example.com,23/07/2022
CUST100463,Grace,Aquino,Male,Davao City,SOCCSKSARGEN,customer462@example.com,24/10/2022
CUST100464,Sofia,Torres,M,Panabo,Metro Manila,customer463@example.com,04/03/2020
CUST100465,Juan,Garcia,F,Manila,Northern Mindanao,customer464@example.com,12/07/2021
CUST100466,Marco,Villanueva,M,Tagum,Metro Manila,customer465@example.com,30/06/2023
CUST100467,Mark,Bautista,F,Cebu City,SOCCSKSARGEN,customer466@example.com,25/09/2024
CUST100468,Kevin,Garcia,M,Digos,Western Visayas,customer467@example.com,07/11/2024
CUST100469,Mark,Ramos,F,Manila,Central Visayas,customer468@example.com,22/08/2022
CUST100470,Ella,Ramos,M,Cebu City,Metro Manila,customer469@example.com,09/04/2021
CUST100471,Grace,Flores,female,Cagayan de Oro,SOCCSKSARGEN,customer470@example.com,09/05/2022
CUST100472,Patricia,Gonzales,M,Manila,Western Visayas,customer471@example.com,14/04/2022
CUST100473,Sofia,Reyes,F,Iloilo,Metro Manila,customer472@example.com,16/12/2021
CUST100474,Miguel,Dela Cruz,M,Digos,Northern Mindanao,customer473@example.com,12/10/2021
CUST100475,Nicole,Reyes,M,Cagayan de Oro,SOCCSKSARGEN,customer474@example.com,11/04/2024
CUST100476,James,Castillo,M,Cebu City,SOCCSKSARGEN,customer475@example.com,03/12/2021
CUST100477, Patricia ,Aquino,M,Quezon City,Davao Region,customer476@example.com,22/02/2020
CUST100478,Juan,Rivera,M,General Santos,Davao Region,customer477@example.com,22/07/2023
CUST100479,Daniel,Navarro,F,Digos,Davao Region,customer478@example.com,12/04/2023
CUST100480,Ana,Cruz,Male,Quezon City,Central Visayas,customer479@example.com,12/11/2021
CUST100481,Carlo,Flores,M,Iloilo,Davao Region,customer480@example.com,07/02/2023
CUST100482,Patricia,Reyes,F,Cagayan de Oro,SOCCSKSARGEN,customer481@example.com,20/08/2024
CUST100483,Carlo,Aquino,F,Tagum,SOCCSKSARGEN,customer482@example.com,21/07/2024
CUST100484,James,Aquino,M,Panabo,Northern Mindanao,customer483@example.com,22/11/2023
CUST100485,Miguel,Villanueva,F,General Santos,Western Visayas,customer484@example.com,16/11/2022
CUST100486,John,Mendoza,M,Manila,Davao Region,customer485@example.com,19/02/2020
CUST100487,Angela,Dela Cruz,M,Cebu City,Western Visayas,customer486@example.com,10/07/2022
CUST100488,Liza,Reyes,F,Quezon City,Central Visayas,customer487@example.com,13/01/2024
CUST100489,James,Torres,,Davao City,Davao Region,customer488@example.com,29/02/2024
CUST100490,Nicole,Flores,,General Santos,Central Visayas,customer489@example.com,23/10/2023
CUST100491,Ella,Bautista,,Manila,Western Visayas,customer490@example.com,10/11/2024
CUST100492,Luis,Bautista,F,Iloilo,SOCCSKSARGEN,customer491@example.com,18/07/2022
CUST100493, James ,Cruz,M,Tagum,Davao Region,customer492@example.com,16/07/2020
CUST100494,Nicole,Dela Cruz,F,Quezon City,SOCCSKSARGEN,customer493@example.com,13/06/2022
CUST100495,Carlo,Navarro,M,Davao City,Northern Mindanao,customer494@example.com,27/07/2021
CUST100496,Sofia,Mendoza,M,Tagum,Central Visayas,customer495@example.com,12/02/2024
CUST100497,Ana,Santos,M,Quezon City,Davao Region,customer496@example.com,30/10/2023
CUST100498,Paolo,Villanueva,F,Manila,SOCCSKSARGEN,customer497@example.com,03/02/2022
CUST100499,Ella,Castillo,F,Iloilo,Western Visayas,customer498@example.com,29/11/2021
CUST100500,Sofia,Navarro,M,Cebu City,Metro Manila,customer499@example.com,14/10/2020
CUST100501,Ana,Mendoza,Female,Cebu City,Western Visayas,customer500@example.com,18/03/2020
CUST100502, Daniel ,Villanueva,F,Cagayan de Oro,SOCCSKSARGEN,customer501@example.com,17/07/2021
CUST100503,Marco,Santos,male,Cagayan de Oro,Davao Region,customer502@example.com,09/03/2021
CUST100504,Luis,Flores,M,Cagayan de Oro,Northern Mindanao,customer503@example.com,22/04/2021
CUST100505,Carlo,Bautista,F,Panabo,Davao Region,customer504@example.com,02/12/2024
CUST100506,Miguel,Rivera,M,Quezon City,Central Visayas,customer505@example.com,10/05/2023
CUST100507,Liza,Dela Cruz,F,Digos,Central Visayas,customer506@example.com,19/09/2022
CUST100508, John ,Aquino,M,Cebu City,Davao Region,customer507@example.com,17/11/2020
CUST100509,Carlo,Garcia,M,Cebu City,Metro Manila,customer508@example.com,23/02/2024
CUST100510,John,Reyes,Male,Cagayan de Oro,Davao Region,customer509@example.com,06/03/2023
CUST100511,Marco,Mendoza,M,Cebu City,Western Visayas,customer510@example.com,15/07/2022
CUST100512,Grace,Gonzales,M,Davao City,Western Visayas,customer511@example.com,18/04/2022
CUST100513,Patricia,Castillo,female,Digos,Western Visayas,customer512@example.com,21/09/2022
CUST100514,Patricia,Flores,M,General Santos,Davao Region,customer513@example.com,20/02/2024
CUST100515, Marco ,Dela Cruz,F,Digos,SOCCSKSARGEN,customer514@example.com,20/07/2023
CUST100516,Ana,Cruz,F,Iloilo,Metro Manila,customer515@example.com,22/05/2022
CUST100517,Luis,Dela Cruz,M,Quezon City,SOCCSKSARGEN,customer516@example.com,16/04/2023
CUST100518,Maria,Cruz,F,Manila,Western Visayas,customer517@example.com,31/07/2024
